year,month,district,ndvi,lai,evi
2018,5,Kaimur,0.403,0.55,0.623
2018,5,Bhojpur,0.464,1.53,0.593
2018,5,Arwal,0.286,0.91,0.392
2018,5,Jehanabad,0.44,0.78,0.469
2018,5,Aurangabad,0.441,1.23,0.499
2018,5,Nalanda,0.276,1.4,0.347
2018,5,Sheikhpura,0.35,0.51,0.39
2018,5,Lakhisarai,0.296,1.63,0.375
2018,5,Jamui,0.224,1.03,0.297
2018,5,Munger,0.289,0.71,0.421
2018,5,Banka,0.243,1.2,0.256
2018,5,Nawada,0.493,0.87,0.544
2018,5,Katihar,0.38,1.01,0.479
2018,6,Patna,0.41,1.15,0.534
2018,6,Gaya,0.242,1.72,0.107
2018,6,Bhagalpur,0.425,1.32,0.581
2018,6,Muzaffarpur,0.39,0.93,0.446
2018,6,Darbhanga,0.442,1.45,0.516
2018,6,Purnia,0.399,0.55,0.508
2018,6,Araria,0.367,0.85,0.479
2018,6,Kishanganj,0.443,1.57,0.481
2018,6,West Champaran,0.203,0.93,0.384
2018,6,East Champaran,0.427,1.44,0.41
2018,6,Sheohar,0.437,1.14,0.451
2018,6,Sitamarhi,0.328,1.15,0.401
2018,6,Madhubani,0.383,1.07,0.383
2018,6,Supaul,0.24,1.55,0.211
2018,6,Saharsa,0.387,1.37,0.242
2018,6,Madhepura,0.431,1.88,0.569
2018,6,Khagaria,0.332,1.11,0.446
2018,6,Begusarai,0.367,1.98,0.347
2018,6,Samastipur,0.375,0.93,0.48
2018,6,Vaishali,0.417,0.69,0.504
2018,6,Saran,0.303,0.95,0.396
2018,6,Siwan,0.443,0.76,0.635
2018,6,Gopalganj,0.472,0.59,0.587
2018,6,Rohtas,0.322,0.6,0.428
2018,6,Buxar,0.436,1.24,0.412
2018,6,Kaimur,0.352,1.33,0.282
2018,6,Bhojpur,0.445,1.66,0.612
2018,6,Arwal,0.427,1.52,0.603
2018,6,Jehanabad,0.46,1.34,0.742
2018,6,Aurangabad,0.25,1.67,0.319
2018,6,Nalanda,0.481,0.94,0.538
2018,6,Sheikhpura,0.43,1.34,0.525
2018,6,Lakhisarai,0.402,0.71,0.422
2018,6,Jamui,0.405,1.39,0.563
2018,6,Munger,0.396,0.58,0.556
2018,6,Banka,0.342,1.11,0.477
2018,6,Nawada,0.303,1.89,0.444
2018,6,Katihar,0.478,1.02,0.677
2018,7,Patna,0.789,5.06,0.87
2018,7,Gaya,0.63,4.54,0.737
2018,7,Bhagalpur,0.651,3.22,0.889
2018,7,Muzaffarpur,0.862,4.39,0.97
2018,7,Darbhanga,0.667,3.39,0.834
2018,7,Purnia,0.715,5.08,0.817
2018,7,Araria,0.762,4.18,0.878
2018,7,Kishanganj,0.852,5.43,0.942
2018,7,West Champaran,0.609,3.42,0.654
2018,7,East Champaran,0.793,4.69,1.07
2018,7,Sheohar,0.796,3.16,0.978
2018,7,Sitamarhi,0.854,5.38,0.992
2018,7,Madhubani,0.672,5.64,0.786
2018,7,Supaul,0.739,3.2,0.83
2018,7,Saharsa,0.774,4.68,1.06
2018,7,Madhepura,0.7,4.6,0.794
2018,7,Khagaria,0.617,3.97,0.927
2018,7,Begusarai,0.63,5.39,0.782
2018,7,Samastipur,0.87,3.84,0.978
2018,7,Vaishali,0.757,5.39,0.963
2018,7,Saran,0.716,3.08,0.979
2018,7,Siwan,0.632,3.09,0.773
2018,7,Gopalganj,0.843,3.8,0.94
2018,7,Rohtas,0.629,4.84,0.731
2018,7,Buxar,0.766,3.88,0.7
2018,7,Kaimur,0.809,5.59,0.878
2018,7,Bhojpur,0.83,3.01,0.98
2018,7,Arwal,0.856,3.71,0.937
2018,7,Jehanabad,0.864,3.33,1.023
2018,7,Aurangabad,0.698,3.44,0.714
2018,7,Nalanda,0.79,5.89,0.823
2018,7,Sheikhpura,0.814,3.43,1.111
2018,7,Lakhisarai,0.774,4.41,1.061
2018,7,Jamui,0.636,4.6,0.685
2018,7,Munger,0.856,3.61,1.112
2018,7,Banka,0.832,3.85,0.874
2018,7,Nawada,0.708,5.22,0.945
2018,7,Katihar,0.648,4.23,0.654
2018,8,Patna,0.807,4.38,0.962
2018,8,Gaya,0.687,3.3,0.796
2018,8,Bhagalpur,0.603,3.14,0.642
2018,8,Muzaffarpur,0.608,4.4,0.743
2018,8,Darbhanga,0.794,3.19,0.88
2018,8,Purnia,0.709,4.42,0.826
2018,8,Araria,0.701,4.73,0.665
2018,8,Kishanganj,0.717,4.32,0.95
2018,8,West Champaran,0.713,5.28,0.977
2018,8,East Champaran,0.865,5.66,0.947
2018,8,Sheohar,0.736,3.77,0.762
2018,8,Sitamarhi,0.837,5.13,1.045
2018,8,Madhubani,0.839,4.3,0.914
2018,8,Supaul,0.806,4.46,0.981
2018,8,Saharsa,0.753,5.54,0.923
2018,8,Madhepura,0.707,4.34,1.001
2018,8,Khagaria,0.705,3.45,0.982
2018,8,Begusarai,0.891,4.37,1.173
2018,8,Samastipur,0.899,3.56,1.008
2018,8,Vaishali,0.755,5.54,1.114
2018,8,Saran,0.882,4.36,1.052
2018,8,Siwan,0.899,4.06,0.896
2018,8,Gopalganj,0.786,4.97,0.98
2018,8,Rohtas,0.724,4.5,0.827
2018,8,Buxar,0.793,4.23,1.003
2018,8,Kaimur,0.704,4.3,0.65
2018,8,Bhojpur,0.633,5.53,0.681
2018,8,Arwal,0.837,3.06,0.988
2018,8,Jehanabad,0.78,5.11,0.906
2018,8,Aurangabad,0.634,5.98,0.736
2018,8,Nalanda,0.827,3.94,1.113
2018,8,Sheikhpura,0.737,3.81,0.751
2018,8,Lakhisarai,0.617,5.35,0.721
2018,8,Jamui,0.619,3.36,0.769
2018,8,Munger,0.724,3.9,0.861
2018,8,Banka,0.661,3.2,0.716
2018,8,Nawada,0.797,4.72,0.903
2018,8,Katihar,0.641,4.08,0.858
2018,9,Patna,0.834,3.73,0.936
2018,9,Gaya,0.896,5.9,1.031
2018,9,Bhagalpur,0.797,3.64,1.003
2018,9,Muzaffarpur,0.825,5.58,1.135
2018,9,Darbhanga,0.696,5.74,0.846
2018,9,Purnia,0.805,4.23,1.06
2018,9,Araria,0.797,4.65,0.838
2018,9,Kishanganj,0.795,5.87,0.837
2018,9,West Champaran,0.66,4.18,0.766
2018,9,East Champaran,0.898,5.03,1.1
2018,9,Sheohar,0.873,5.51,0.917
2018,9,Sitamarhi,0.861,5.04,0.993
2018,9,Madhubani,0.632,4.08,0.77
2018,9,Supaul,0.725,3.7,0.85
2018,9,Saharsa,0.755,3.13,0.833
2018,9,Madhepura,0.879,4.13,1.0
2018,9,Khagaria,0.775,4.51,0.804
2018,9,Begusarai,0.636,3.24,0.855
2018,9,Samastipur,0.658,4.45,0.752
2018,9,Vaishali,0.609,4.88,0.579
2018,9,Saran,0.863,3.14,0.968
2018,9,Siwan,0.686,3.12,0.717
2018,9,Gopalganj,0.632,5.74,0.86
2018,9,Rohtas,0.845,5.62,0.998
2018,9,Buxar,0.612,4.96,0.886
2018,9,Kaimur,0.751,5.39,1.125
2018,9,Bhojpur,0.89,5.49,1.064
2018,9,Arwal,0.807,4.25,1.078
2018,9,Jehanabad,0.708,5.69,0.878
2018,9,Aurangabad,0.851,4.08,1.084
2018,9,Nalanda,0.73,5.46,0.829
2018,9,Sheikhpura,0.706,4.19,0.837
2018,9,Lakhisarai,0.646,4.03,0.953
2018,9,Jamui,0.646,5.26,0.729
2018,9,Munger,0.743,5.17,0.767
2018,9,Banka,0.85,4.72,1.088
2018,9,Nawada,0.835,3.28,0.852
2018,9,Katihar,0.858,5.85,1.113
2018,10,Patna,0.617,5.17,0.717
2018,10,Gaya,0.675,5.18,0.782
2018,10,Bhagalpur,0.688,4.79,0.634
2018,10,Muzaffarpur,0.762,3.35,1.055
2018,10,Darbhanga,0.863,3.62,1.041
2018,10,Purnia,0.784,3.77,1.045
2018,10,Araria,0.667,4.47,0.747
2018,10,Kishanganj,0.732,3.81,0.718
2018,10,West Champaran,0.688,5.92,0.944
2018,10,East Champaran,0.614,3.01,0.768
2018,10,Sheohar,0.756,5.48,1.062
2018,10,Sitamarhi,0.642,5.94,0.915
2018,10,Madhubani,0.759,3.31,0.838
2018,10,Supaul,0.725,5.13,0.856
2018,10,Saharsa,0.697,3.94,0.797
2018,10,Madhepura,0.74,4.55,1.263
2018,10,Khagaria,0.614,4.42,0.836
2018,10,Begusarai,0.699,3.57,0.721
2018,10,Samastipur,0.832,3.63,0.965
2018,10,Vaishali,0.827,3.78,1.093
2018,10,Saran,0.796,3.64,0.905
2018,10,Siwan,0.741,4.22,0.979
2018,10,Gopalganj,0.732,5.54,0.708
2018,10,Rohtas,0.639,5.02,0.696
2018,10,Buxar,0.625,3.18,0.866
2018,10,Kaimur,0.66,5.87,0.9
2018,10,Bhojpur,0.836,5.06,0.952
2018,10,Arwal,0.737,5.61,1.033
2018,10,Jehanabad,0.608,5.41,0.567
2018,10,Aurangabad,0.698,4.82,0.601
2018,10,Nalanda,0.803,3.48,0.833
2018,10,Sheikhpura,0.835,4.64,1.245
2018,10,Lakhisarai,0.729,4.59,0.949
2018,10,Jamui,0.694,3.11,0.831
2018,10,Munger,0.799,4.81,0.839
2018,10,Banka,0.737,5.4,0.892
2018,10,Nawada,0.857,5.5,1.24
2018,10,Katihar,0.765,4.68,0.993
2018,11,Patna,0.566,1.42,0.884
2018,11,Gaya,0.53,2.52,0.521
2018,11,Bhagalpur,0.335,1.44,0.378
2018,11,Muzaffarpur,0.301,1.4,0.431
2018,11,Darbhanga,0.591,1.62,0.856
2018,11,Purnia,0.494,1.76,0.667
2018,11,Araria,0.429,2.68,0.45
2018,11,Kishanganj,0.41,2.15,0.401
2018,11,West Champaran,0.41,2.65,0.52
2018,11,East Champaran,0.428,1.62,0.172
2018,11,Sheohar,0.517,1.46,0.651
2018,11,Sitamarhi,0.331,1.04,0.59
2018,11,Madhubani,0.351,2.52,0.543
2018,11,Supaul,0.451,1.07,0.494
2018,11,Saharsa,0.554,2.87,0.827
2018,11,Madhepura,0.489,2.14,0.692
2018,11,Khagaria,0.388,2.34,0.519
2018,11,Begusarai,0.449,1.44,0.701
2018,11,Samastipur,0.463,1.26,0.67
2018,11,Vaishali,0.578,1.76,0.828
2018,11,Saran,0.42,1.83,0.616
2018,11,Siwan,0.533,1.44,0.337
2018,11,Gopalganj,0.43,2.01,0.569
2018,11,Rohtas,0.317,2.17,0.294
2018,11,Buxar,0.361,1.02,0.364
2018,11,Kaimur,0.545,1.82,0.474
2018,11,Bhojpur,0.575,2.69,0.647
2018,11,Arwal,0.373,1.72,0.41
2018,11,Jehanabad,0.475,1.25,0.816
2018,11,Aurangabad,0.498,2.1,0.695
2018,11,Nalanda,0.548,2.28,0.678
2018,11,Sheikhpura,0.431,1.42,0.562
2018,11,Lakhisarai,0.303,1.18,0.308
2018,11,Jamui,0.523,1.77,0.566
2018,11,Munger,0.397,1.1,0.703
2018,11,Banka,0.563,2.01,0.754
2018,11,Nawada,0.302,1.13,0.296
2018,11,Katihar,0.531,1.22,0.595
2018,12,Patna,0.348,2.33,0.459
2018,12,Gaya,0.403,1.11,0.544
2018,12,Bhagalpur,0.401,1.75,0.366
2018,12,Muzaffarpur,0.503,2.1,0.676
2018,12,Darbhanga,0.57,2.59,0.718
2018,12,Purnia,0.496,2.72,0.488
2018,12,Araria,0.492,1.28,0.667
2018,12,Kishanganj,0.574,2.78,0.555
2018,12,West Champaran,0.408,2.66,0.182
2018,12,East Champaran,0.405,2.36,0.584
2018,12,Sheohar,0.48,1.75,0.514
2018,12,Sitamarhi,0.475,1.78,0.705
2018,12,Madhubani,0.335,1.32,0.509
2018,12,Supaul,0.441,1.65,0.583
2018,12,Saharsa,0.401,2.2,0.429
2018,12,Madhepura,0.502,1.69,0.643
2018,12,Khagaria,0.473,2.71,0.611
2018,12,Begusarai,0.311,2.84,0.32
2018,12,Samastipur,0.36,2.59,0.413
2018,12,Vaishali,0.49,2.32,0.539
2018,12,Saran,0.51,1.7,0.532
2018,12,Siwan,0.47,2.09,0.749
2018,12,Gopalganj,0.35,2.69,0.39
2018,12,Rohtas,0.425,1.93,0.547
2018,12,Buxar,0.465,1.04,0.613
2018,12,Kaimur,0.343,2.79,0.451
2018,12,Bhojpur,0.555,2.08,0.579
2018,12,Arwal,0.447,2.01,0.469
2018,12,Jehanabad,0.496,2.6,0.595
2018,12,Aurangabad,0.312,1.1,0.464
2018,12,Nalanda,0.381,2.23,0.359
2018,12,Sheikhpura,0.555,2.97,0.618
2018,12,Lakhisarai,0.305,1.18,0.154
2018,12,Jamui,0.535,2.31,0.641
2018,12,Munger,0.321,2.09,0.407
2018,12,Banka,0.443,2.86,0.523
2018,12,Nawada,0.309,1.21,0.46
2018,12,Katihar,0.463,2.65,0.53
2019,1,Patna,0.385,1.22,0.535
2019,1,Gaya,0.561,1.91,0.547
2019,1,Bhagalpur,0.358,2.28,0.461
2019,1,Muzaffarpur,0.331,2.62,0.263
2019,1,Darbhanga,0.542,2.08,0.657
2019,1,Purnia,0.331,2.74,0.283
2019,1,Araria,0.555,1.31,0.775
2019,1,Kishanganj,0.419,1.31,0.611
2019,1,West Champaran,0.34,2.48,0.457
2019,1,East Champaran,0.56,2.19,0.537
2019,1,Sheohar,0.592,2.29,0.795
2019,1,Sitamarhi,0.393,2.94,0.428
2019,1,Madhubani,0.443,2.91,0.441
2019,1,Supaul,0.492,2.34,0.68
2019,1,Saharsa,0.506,2.67,0.644
2019,1,Madhepura,0.406,1.91,0.478
2019,1,Khagaria,0.544,2.84,0.496
2019,1,Begusarai,0.48,1.39,0.577
2019,1,Samastipur,0.317,2.84,0.555
2019,1,Vaishali,0.483,1.9,0.257
2019,1,Saran,0.433,2.83,0.467
2019,1,Siwan,0.388,2.32,0.524
2019,1,Gopalganj,0.471,2.53,0.659
2019,1,Rohtas,0.564,2.53,0.779
2019,1,Buxar,0.373,2.75,0.512
2019,1,Kaimur,0.547,1.15,0.631
2019,1,Bhojpur,0.531,2.0,0.634
2019,1,Arwal,0.32,1.59,0.425
2019,1,Jehanabad,0.429,2.18,0.52
2019,1,Aurangabad,0.445,2.67,0.414
2019,1,Nalanda,0.391,1.9,0.626
2019,1,Sheikhpura,0.551,2.35,0.528
2019,1,Lakhisarai,0.44,2.28,0.442
2019,1,Jamui,0.396,1.89,0.432
2019,1,Munger,0.432,2.48,0.502
2019,1,Banka,0.326,1.07,0.454
2019,1,Nawada,0.301,2.88,0.5
2019,1,Katihar,0.354,2.19,0.308
2019,2,Patna,0.544,2.72,0.606
2019,2,Gaya,0.405,2.93,0.509
2019,2,Bhagalpur,0.358,1.91,0.32
2019,2,Muzaffarpur,0.397,1.38,0.415
2019,2,Darbhanga,0.563,1.35,0.732
2019,2,Purnia,0.586,2.2,0.719
2019,2,Araria,0.381,1.5,0.42
2019,2,Kishanganj,0.47,1.59,0.494
2019,2,West Champaran,0.495,1.83,0.611
2019,2,East Champaran,0.307,2.48,0.218
2019,2,Sheohar,0.457,2.89,0.577
2019,2,Sitamarhi,0.39,1.75,0.419
2019,2,Madhubani,0.405,1.72,0.45
2019,2,Supaul,0.554,2.76,0.66
2019,2,Saharsa,0.312,2.55,0.22
2019,2,Madhepura,0.484,2.01,0.671
2019,2,Khagaria,0.491,1.95,0.663
2019,2,Begusarai,0.476,1.34,0.376
2019,2,Samastipur,0.322,1.04,0.212
2019,2,Vaishali,0.47,1.9,0.475
2019,2,Saran,0.418,2.69,0.653
2019,2,Siwan,0.415,2.55,0.623
2019,2,Gopalganj,0.346,1.8,0.403
2019,2,Rohtas,0.509,1.63,0.53
2019,2,Buxar,0.308,2.41,0.437
2019,2,Kaimur,0.302,1.62,0.274
2019,2,Bhojpur,0.486,2.74,0.552
2019,2,Arwal,0.516,2.08,0.778
2019,2,Jehanabad,0.544,2.54,0.545
2019,2,Aurangabad,0.489,2.33,0.531
2019,2,Nalanda,0.361,1.84,0.599
2019,2,Sheikhpura,0.331,2.84,0.504
2019,2,Lakhisarai,0.31,2.95,0.258
2019,2,Jamui,0.434,2.39,0.406
2019,2,Munger,0.348,1.51,0.453
2019,2,Banka,0.361,2.1,0.293
2019,2,Nawada,0.41,1.72,0.359
2019,2,Katihar,0.421,2.85,0.578
2019,3,Patna,0.427,1.07,0.581
2019,3,Gaya,0.442,1.79,0.413
2019,3,Bhagalpur,0.369,1.28,0.361
2019,3,Muzaffarpur,0.456,0.61,0.602
2019,3,Darbhanga,0.381,1.38,0.475
2019,3,Purnia,0.482,0.6,0.448
2019,3,Araria,0.374,0.99,0.483
2019,3,Kishanganj,0.281,1.93,0.35
2019,3,West Champaran,0.461,1.41,0.608
2019,3,East Champaran,0.441,0.99,0.568
2019,3,Sheohar,0.444,0.97,0.493
2019,3,Sitamarhi,0.372,1.54,0.505
2019,3,Madhubani,0.328,1.67,0.403
2019,3,Supaul,0.381,1.01,0.421
2019,3,Saharsa,0.436,1.74,0.646
2019,3,Madhepura,0.393,1.01,0.358
2019,3,Khagaria,0.491,1.02,0.442
2019,3,Begusarai,0.204,0.64,0.391
2019,3,Samastipur,0.27,1.72,0.532
2019,3,Vaishali,0.483,0.72,0.443
2019,3,Saran,0.459,1.07,0.666
2019,3,Siwan,0.47,1.02,0.414
2019,3,Gopalganj,0.428,0.53,0.661
2019,3,Rohtas,0.367,1.91,0.579
2019,3,Buxar,0.482,1.01,0.721
2019,3,Kaimur,0.453,1.13,0.522
2019,3,Bhojpur,0.305,1.73,0.234
2019,3,Arwal,0.241,1.31,0.117
2019,3,Jehanabad,0.298,1.39,0.519
2019,3,Aurangabad,0.283,0.76,0.306
2019,3,Nalanda,0.411,1.08,0.56
2019,3,Sheikhpura,0.345,0.73,0.424
2019,3,Lakhisarai,0.328,1.22,0.324
2019,3,Jamui,0.304,0.58,0.425
2019,3,Munger,0.411,1.62,0.689
2019,3,Banka,0.425,0.9,0.291
2019,3,Nawada,0.382,1.95,0.398
2019,3,Katihar,0.287,1.28,0.367
2019,4,Patna,0.222,1.51,0.35
2019,4,Gaya,0.35,1.54,0.454
2019,4,Bhagalpur,0.255,0.5,0.196
2019,4,Muzaffarpur,0.393,0.71,0.223
2019,4,Darbhanga,0.264,1.7,0.274
2019,4,Purnia,0.455,1.44,0.552
2019,4,Araria,0.256,0.88,0.51
2019,4,Kishanganj,0.442,1.04,0.708
2019,4,West Champaran,0.365,1.37,0.361
2019,4,East Champaran,0.323,1.01,0.399
2019,4,Sheohar,0.498,1.2,0.528
2019,4,Sitamarhi,0.476,1.42,0.296
2019,4,Madhubani,0.317,1.87,0.367
2019,4,Supaul,0.318,1.95,0.406
2019,4,Saharsa,0.362,1.15,0.388
2019,4,Madhepura,0.389,0.56,0.345
2019,4,Khagaria,0.225,0.51,0.209
2019,4,Begusarai,0.455,0.78,0.492
2019,4,Samastipur,0.398,0.68,0.34
2019,4,Vaishali,0.323,1.78,0.588
2019,4,Saran,0.25,1.39,0.357
2019,4,Siwan,0.495,0.5,0.679
2019,4,Gopalganj,0.465,1.42,0.558
2019,4,Rohtas,0.43,0.77,0.506
2019,4,Buxar,0.404,0.71,0.515
2019,4,Kaimur,0.21,0.64,0.387
2019,4,Bhojpur,0.459,0.55,0.609
2019,4,Arwal,0.264,0.84,0.141
2019,4,Jehanabad,0.433,0.94,0.299
2019,4,Aurangabad,0.478,1.65,0.716
2019,4,Nalanda,0.371,1.82,0.48
2019,4,Sheikhpura,0.457,1.33,0.556
2019,4,Lakhisarai,0.477,1.01,0.485
2019,4,Jamui,0.469,0.87,0.616
2019,4,Munger,0.485,0.53,0.495
2019,4,Banka,0.431,1.24,0.562
2019,4,Nawada,0.473,1.57,0.523
2019,4,Katihar,0.229,1.78,0.306
2019,5,Patna,0.268,1.8,0.278
2019,5,Gaya,0.479,1.76,0.494
2019,5,Bhagalpur,0.216,1.17,0.289
2019,5,Muzaffarpur,0.231,1.17,0.199
2019,5,Darbhanga,0.352,1.79,0.424
2019,5,Purnia,0.353,1.59,0.483
2019,5,Araria,0.258,1.91,0.16
2019,5,Kishanganj,0.319,0.83,0.502
2019,5,West Champaran,0.322,1.74,0.33
2019,5,East Champaran,0.217,1.26,0.289
2019,5,Sheohar,0.419,1.5,0.642
2019,5,Sitamarhi,0.481,0.65,0.633
2019,5,Madhubani,0.272,1.03,0.095
2019,5,Supaul,0.458,1.93,0.653
2019,5,Saharsa,0.221,1.55,0.072
2019,5,Madhepura,0.376,1.09,0.333
2019,5,Khagaria,0.27,1.44,0.488
2019,5,Begusarai,0.45,1.75,0.468
2019,5,Samastipur,0.21,1.03,0.256
2019,5,Vaishali,0.46,1.72,0.523
2019,5,Saran,0.443,1.03,0.448
2019,5,Siwan,0.238,1.03,0.324
2019,5,Gopalganj,0.228,0.99,0.34
2019,5,Rohtas,0.278,1.97,0.325
2019,5,Buxar,0.458,1.83,0.687
2019,5,Kaimur,0.204,1.93,0.149
2019,5,Bhojpur,0.358,1.04,0.601
2019,5,Arwal,0.282,0.94,0.387
2019,5,Jehanabad,0.34,1.5,0.307
2019,5,Aurangabad,0.297,1.23,0.475
2019,5,Nalanda,0.363,1.47,0.284
2019,5,Sheikhpura,0.289,0.96,0.486
2019,5,Lakhisarai,0.394,1.15,0.677
2019,5,Jamui,0.479,0.69,0.52
2019,5,Munger,0.334,1.31,0.493
2019,5,Banka,0.476,1.76,0.708
2019,5,Nawada,0.46,0.5,0.702
2019,5,Katihar,0.254,1.63,0.313
2019,6,Patna,0.203,1.36,0.221
2019,6,Gaya,0.422,1.3,0.62
2019,6,Bhagalpur,0.394,1.28,0.596
2019,6,Muzaffarpur,0.228,1.38,0.265
2019,6,Darbhanga,0.234,1.34,0.414
2019,6,Purnia,0.311,1.28,0.339
2019,6,Araria,0.234,0.83,0.373
2019,6,Kishanganj,0.394,1.76,0.525
2019,6,West Champaran,0.382,1.72,0.32
2019,6,East Champaran,0.34,1.25,0.398
2019,6,Sheohar,0.387,1.16,0.436
2019,6,Sitamarhi,0.21,0.76,0.242
2019,6,Madhubani,0.335,1.13,0.45
2019,6,Supaul,0.405,1.01,0.44
2019,6,Saharsa,0.439,1.98,0.457
2019,6,Madhepura,0.498,0.71,0.467
2019,6,Khagaria,0.223,1.28,0.186
2019,6,Begusarai,0.287,1.13,0.338
2019,6,Samastipur,0.447,1.56,0.511
2019,6,Vaishali,0.293,1.19,0.413
2019,6,Saran,0.202,0.81,0.332
2019,6,Siwan,0.201,1.44,0.232
2019,6,Gopalganj,0.464,0.66,0.572
2019,6,Rohtas,0.441,0.67,0.519
2019,6,Buxar,0.449,1.31,0.583
2019,6,Kaimur,0.318,1.4,0.499
2019,6,Bhojpur,0.391,1.65,0.518
2019,6,Arwal,0.497,1.67,0.695
2019,6,Jehanabad,0.473,0.98,0.462
2019,6,Aurangabad,0.332,1.94,0.257
2019,6,Nalanda,0.222,1.25,0.306
2019,6,Sheikhpura,0.209,1.18,0.209
2019,6,Lakhisarai,0.318,0.64,0.501
2019,6,Jamui,0.241,1.98,0.242
2019,6,Munger,0.218,0.93,0.197
2019,6,Banka,0.344,0.78,0.536
2019,6,Nawada,0.415,0.77,0.511
2019,6,Katihar,0.364,1.9,0.556
2019,7,Patna,0.832,5.23,0.907
2019,7,Gaya,0.684,3.05,0.898
2019,7,Bhagalpur,0.868,5.22,1.001
2019,7,Muzaffarpur,0.744,4.48,0.807
2019,7,Darbhanga,0.779,4.42,1.017
2019,7,Purnia,0.719,5.63,0.895
2019,7,Araria,0.666,3.36,0.725
2019,7,Kishanganj,0.896,4.14,1.009
2019,7,West Champaran,0.795,5.09,0.806
2019,7,East Champaran,0.731,4.42,0.848
2019,7,Sheohar,0.886,4.71,1.071
2019,7,Sitamarhi,0.643,4.15,0.816
2019,7,Madhubani,0.838,4.26,1.043
2019,7,Supaul,0.849,4.6,0.867
2019,7,Saharsa,0.824,4.94,0.84
2019,7,Madhepura,0.865,3.83,1.051
2019,7,Khagaria,0.676,3.77,0.811
2019,7,Begusarai,0.698,4.57,0.746
2019,7,Samastipur,0.736,4.56,0.974
2019,7,Vaishali,0.76,3.63,0.854
2019,7,Saran,0.871,3.33,1.133
2019,7,Siwan,0.622,5.7,0.862
2019,7,Gopalganj,0.695,5.22,0.854
2019,7,Rohtas,0.892,4.83,0.892
2019,7,Buxar,0.689,4.38,0.767
2019,7,Kaimur,0.873,5.6,1.239
2019,7,Bhojpur,0.644,5.35,0.757
2019,7,Arwal,0.671,3.03,0.844
2019,7,Jehanabad,0.635,5.88,0.607
2019,7,Aurangabad,0.68,3.49,0.666
2019,7,Nalanda,0.753,5.17,0.851
2019,7,Sheikhpura,0.841,5.79,1.015
2019,7,Lakhisarai,0.732,4.1,0.804
2019,7,Jamui,0.793,5.31,0.85
2019,7,Munger,0.7,4.02,0.714
2019,7,Banka,0.878,5.12,1.035
2019,7,Nawada,0.73,3.37,0.871
2019,7,Katihar,0.839,3.1,1.127
2019,8,Patna,0.682,4.87,0.63
2019,8,Gaya,0.66,3.91,0.781
2019,8,Bhagalpur,0.823,3.55,0.837
2019,8,Muzaffarpur,0.829,3.6,1.18
2019,8,Darbhanga,0.681,4.2,0.803
2019,8,Purnia,0.725,5.97,0.744
2019,8,Araria,0.778,3.21,1.038
2019,8,Kishanganj,0.86,5.89,1.021
2019,8,West Champaran,0.868,3.53,0.969
2019,8,East Champaran,0.65,5.89,0.82
2019,8,Sheohar,0.883,3.47,1.104
2019,8,Sitamarhi,0.73,5.39,0.848
2019,8,Madhubani,0.719,5.21,0.948
2019,8,Supaul,0.698,4.57,0.815
2019,8,Saharsa,0.757,4.95,1.01
2019,8,Madhepura,0.642,5.68,0.633
2019,8,Khagaria,0.643,5.52,0.666
2019,8,Begusarai,0.698,5.9,0.966
2019,8,Samastipur,0.658,5.17,0.806
2019,8,Vaishali,0.864,4.65,1.045
2019,8,Saran,0.646,3.66,0.713
2019,8,Siwan,0.743,5.6,0.826
2019,8,Gopalganj,0.607,3.72,0.831
2019,8,Rohtas,0.689,4.15,0.854
2019,8,Buxar,0.712,3.88,0.956
2019,8,Kaimur,0.853,5.75,1.154
2019,8,Bhojpur,0.87,4.62,0.989
2019,8,Arwal,0.777,5.76,0.87
2019,8,Jehanabad,0.759,5.81,0.873
2019,8,Aurangabad,0.839,5.64,0.985
2019,8,Nalanda,0.734,3.31,0.729
2019,8,Sheikhpura,0.739,4.47,0.851
2019,8,Lakhisarai,0.737,4.86,0.791
2019,8,Jamui,0.701,4.11,1.004
2019,8,Munger,0.621,3.96,0.681
2019,8,Banka,0.814,5.97,0.885
2019,8,Nawada,0.877,5.46,1.034
2019,8,Katihar,0.78,3.92,1.1
2019,9,Patna,0.601,4.06,0.875
2019,9,Gaya,0.858,5.89,0.967
2019,9,Bhagalpur,0.706,5.87,0.675
2019,9,Muzaffarpur,0.61,4.59,0.854
2019,9,Darbhanga,0.775,3.76,0.946
2019,9,Purnia,0.653,5.16,0.844
2019,9,Araria,0.75,4.42,0.882
2019,9,Kishanganj,0.747,5.34,0.913
2019,9,West Champaran,0.798,3.02,1.027
2019,9,East Champaran,0.708,4.05,0.888
2019,9,Sheohar,0.696,5.2,0.872
2019,9,Sitamarhi,0.899,3.89,0.976
2019,9,Madhubani,0.79,5.72,0.919
2019,9,Supaul,0.628,4.94,0.82
2019,9,Saharsa,0.884,4.52,1.172
2019,9,Madhepura,0.727,5.04,0.86
2019,9,Khagaria,0.717,4.13,0.859
2019,9,Begusarai,0.619,4.75,0.744
2019,9,Samastipur,0.764,4.7,0.802
2019,9,Vaishali,0.606,3.14,0.717
2019,9,Saran,0.883,4.6,0.907
2019,9,Siwan,0.796,4.13,0.783
2019,9,Gopalganj,0.839,3.78,1.066
2019,9,Rohtas,0.678,4.98,0.796
2019,9,Buxar,0.709,4.41,0.861
2019,9,Kaimur,0.751,4.95,0.822
